mainclass,middleclass,hospname,ykiho,price,hostday
정형외과,아래다리골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,343,12.5
정형외과,아래팔골절,아래팔 골절수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,314,9
정형외과,어깨골절,어깨 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,245,8.2
정형외과,엉덩이관절,엉덩이 관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,745,16.8
정형외과,엉덩이관절,엉덩이 관절치환술(부분),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,804,22.1
정형외과,손목터널증후군,손목터널증후군수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,109,4.6
정형외과,회전근개파열복원술,회전근개파열,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,303,7.5
심장수술,경피적관상동맥중재술,"급성심근경색의 경피적관상동맥수술(합병증 미동반, 단인혈관)",JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,913,9
심장수술,경피적관상동맥중재술,"급성심근경색의 경피적관상동맥수술(합병증 미동반, 다발혈관)",JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,1421,11.3
심장수술,경피적관상동맥중재술,기타 경피적관상동맥수술(단일혈관),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,647,5.7
심장수술,경피적관상동맥중재술,기타 경피적관상동맥수술(다발혈관),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,1026,7.1
정형외과,무릎관절,무릎관절치환술(양쪽),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,1454,56.4
정형외과,무릎관절,무릎관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,744,28.7
정형외과,무릎반월판연골,무릎반월판연골수술(양측),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,274,14
정형외과,무릎반월판연골,무릎반월판연골수술(단측),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,245,13.5
정형외과,무릎십자인대,무릎십자인대수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,448,20.8
정형외과,아래팔골절,아래팔 골절수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,345,14.6
정형외과,엉덩이관절,엉덩이 관절치환술(부분),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,1022,37.4
정형외과,회전근개파열복원술,회전근개파열,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,352,17.7
정형외과,무릎관절,무릎관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,723,29.8
정형외과,발골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,255,15.5
정형외과,손/손목골절,손/손목 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,149,7.9
정형외과,아래다리골절,무릎 및 아래다리 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,466,35
정형외과,아래다리골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,414,25.1
정형외과,아래팔골절,아래팔 골절수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,304,15.5
정형외과,회전근개파열복원술,회전근개파열,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,317,15.8
정형외과,무릎관절,무릎관절치환술(양쪽),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,961,32.8
정형외과,무릎관절,무릎관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,574,26.3
정형외과,회전근개파열복원술,회전근개파열,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,244,12.5
정형외과,넓적다리골절,대퇴부 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,326,17.5
정형외과,무릎관절,무릎관절치환술(양쪽),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,940,30.1
정형외과,무릎관절,무릎관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,542,23.6
정형외과,발골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,174,13.1
정형외과,손/손목골절,손/손목 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,103,7.1
정형외과,아래다리골절,무릎 및 아래다리 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,264,18.6
정형외과,아래다리골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,270,16.7
정형외과,아래팔골절,아래팔 골절수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,242,12.5
정형외과,어깨골절,어깨 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,249,14.5
정형외과,손목터널증후군,손목터널증후군수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,140,10.3
정형외과,회전근개파열복원술,회전근개파열,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,232,13.4
암수술,갑상선암,갑상선수술(절개),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,274,7.9
정형외과,발골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,237,12.1
소화과,담낭명(쓸개염),"담낭절제술(복강경 이용, 내시경 시술 미동반)",JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,470,10.9
소화과,담석증,"담낭절제술(복강경 이용, 내시경 시술 미동반)",JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,379,7.2
비뇨기계과,신장(콩팥)/요관의결석,"결석제거술(체외충격파쇄석술 이용, 단순)",JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,137,2.3
정형외과,넓적다리골절,대퇴부 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,644,20.7
정형외과,무릎관절,무릎관절치환술(양쪽),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,1248,27.3
정형외과,무릎관절,무릎관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,717,18.6
정형외과,무릎관절,무릎관절치환술(부분),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,555,20.5
정형외과,무릎반월판연골,무릎반월판연골수술(양측),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,364,14.5
정형외과,무릎반월판연골,무릎반월판연골수술(단측),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,312,11.7
정형외과,무릎십자인대,무릎십자인대수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,473,15.4
정형외과,발골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,354,13.8
정형외과,손/손목골절,손/손목 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,165,6.7
정형외과,아래다리골절,무릎 및 아래다리 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,534,21.1
정형외과,아래다리골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,432,17.1
정형외과,아래팔골절,아래팔 골절수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,349,11
정형외과,어깨골절,어깨 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,386,13
정형외과,엉덩이관절,엉덩이 관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,818,19.1
정형외과,엉덩이관절,엉덩이 관절치환술(부분),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,812,22.7
정형외과,손목터널증후군,손목터널증후군수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,157,8
정형외과,회전근개파열복원술,회전근개파열,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,425,13.4
심장수술,경피적관상동맥중재술,"급성심근경색의 경피적관상동맥수술(합병증 미동반, 단인혈관)",JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,718,6.1
심장수술,경피적관상동맥중재술,기타 경피적관상동맥수술(단일혈관),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,630,4
심장수술,경피적관상동맥중재술,기타 경피적관상동맥수술(다발혈관),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,1037,4.6
소화과,담석증,"담낭절제술(복강경 이용, 내시경 시술 동반)",JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,586,13.8
소화과,담석증,"담낭절제술(복강경 이용, 내시경 시술 미동반)",JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,318,7.2
비뇨기계과,신장(콩팥)/요관의결석,경요도적 요관 결석 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,187,3
비뇨기계과,신장(콩팥)/요관의결석,"결석제거술(체외충격파쇄석술 이용, 단순)",JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,125,1.6
비뇨기계과,전립선절세술(암이아닌경우),기타 전립선 적출술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,254,5.9
정형외과,넓적다리골절,대퇴부 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,700,37.6
정형외과,무릎반월판연골,무릎반월판연골수술(단측),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,263,14.4
정형외과,발골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,261,17.2
정형외과,손/손목골절,손/손목 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,132,6.9
정형외과,아래다리골절,무릎 및 아래다리 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,489,28.5
정형외과,아래다리골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,432,25.3
정형외과,아래팔골절,아래팔 골절수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,328,15.4
정형외과,어깨골절,어깨 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,309,13.8
정형외과,엉덩이관절,엉덩이 관절치환술(부분),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,742,23.1
정형외과,손목터널증후군,손목터널증후군수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,114,8
정형외과,회전근개파열복원술,회전근개파열,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,305,14.7
심장수술,경피적관상동맥중재술,기타 경피적관상동맥수술(단일혈관),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,604,4.9
정형외과,무릎관절,무릎관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,861,38.6
정형외과,발골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,171,16
정형외과,아래팔골절,아래팔 골절수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,168,13.2
정형외과,넓적다리골절,대퇴부 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,427,25.2
정형외과,무릎관절,무릎관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,565,20.3
정형외과,무릎십자인대,무릎십자인대수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,309,13.6
정형외과,발골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,205,13.2
정형외과,손/손목골절,손/손목 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,130,6.3
정형외과,아래다리골절,무릎 및 아래다리 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,348,17.2
정형외과,아래다리골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,310,16.2
정형외과,아래팔골절,아래팔 골절수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,277,12.1
정형외과,어깨골절,어깨 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,260,13.8
정형외과,엉덩이관절,엉덩이 관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,663,21.6
정형외과,손목터널증후군,손목터널증후군수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,77,4.3
정형외과,회전근개파열복원술,회전근개파열,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,280,10.5
정형외과,무릎반월판연골,무릎반월판연골수술(양측),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,227,14.7
정형외과,무릎반월판연골,무릎반월판연골수술(단측),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,240,15.4
정형외과,무릎관절,무릎관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,559,17.1
정형외과,무릎반월판연골,무릎반월판연골수술(단측),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,169,9.6
정형외과,손/손목골절,손/손목 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,87,4.9
정형외과,넓적다리골절,대퇴부 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,410,24.1
정형외과,무릎관절,무릎관절치환술(양쪽),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,995,32.3
정형외과,무릎관절,무릎관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,557,24.1
정형외과,발골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,192,15.4
정형외과,손/손목골절,손/손목 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,107,6.6
정형외과,아래다리골절,무릎 및 아래다리 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,311,22.1
정형외과,아래다리골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,288,18.3
정형외과,아래팔골절,아래팔 골절수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,274,13.9
정형외과,엉덩이관절,엉덩이 관절치환술(부분),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,580,20.3
정형외과,손목터널증후군,손목터널증후군수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,127,9.9
정형외과,회전근개파열복원술,회전근개파열,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,239,12.9
정형외과,무릎관절,무릎관절치환술(전체),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,587,25.8
정형외과,무릎반월판연골,무릎반월판연골수술(단측),JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,188,13.1
정형외과,발골절,발목을 제외한 발의 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,174,13.7
정형외과,손/손목골절,손/손목 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,104,5
정형외과,아래팔골절,아래팔 골절수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,248,12.8
정형외과,어깨골절,어깨 골절 수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,192,10.4
정형외과,손목터널증후군,손목터널증후군수술,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,99,6.2
정형외과,회전근개파열복원술,회전근개파열,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,277,16.3
